2024-10-05 14:22:45,361 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:22:55,099 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:23:04,492 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:23:15,606 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:23:26,322 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:23:36,716 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:23:48,877 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:24:00,388 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:24:12,527 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:24:24,961 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:24:37,358 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:24:51,602 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:25:04,605 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:25:23,684 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:25:42,569 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:26:00,763 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
2024-10-05 14:26:17,482 - INFO - Saved 30 reviews for book ID: 17346698-march to Data/Reviews_Scraped/Raw/17346698-march_reviews.csv
